generation,block,config,intra_diversity,global_diversity,inter_diversity
4500,dev,noMig,0.04564404329060659,0.08729473947034834,0.04563477653461782
4550,offload,noMig,3.531235731201743e-05,0.05907265293272632,0.05904138719651952
4550,seq,noMig,0.01582057416015996,0.05921735285087446,0.04477145467846783
4550,dev,noMig,0.04564385590018533,0.08729223540803722,0.04563222605673761
4600,offload,noMig,3.919767540404075e-05,0.05908231721841043,0.05904761185350814
4600,seq,noMig,0.01582057416015996,0.05921735285087446,0.04477145467846783
4600,dev,noMig,0.04564452663633264,0.08729037033015334,0.04562951607586607
4650,offload,noMig,2.992118338377715e-05,0.05911989710837109,0.05909340768183131
4650,seq,noMig,0.01582057416015996,0.05921735285087446,0.04477145467846783
4650,dev,noMig,0.04564310757606509,0.08728798875820927,0.04562833123519772
4700,offload,noMig,2.992118338377715e-05,0.05911989710837109,0.05909340768183131
4700,seq,noMig,0.01558874284999399,0.05920566832743581,0.04497770543479591
4700,dev,noMig,0.04564310757606509,0.08728798875820927,0.04562833123519772
4750,offload,noMig,3.326855609816108e-05,0.05912155208577706,0.05909209911972754
4750,seq,noMig,0.01562967918076805,0.05920759710761526,0.0449411614377142
4750,dev,noMig,0.04564453615951636,0.08728591658249199,0.04562463693940569
4800,offload,noMig,3.033057775488975e-05,0.05910563741870038,0.05907878471727475
4800,seq,noMig,0.01571783603767802,0.05921122582070379,0.04486190209459199
4800,dev,noMig,0.04585761778831337,0.08726620248021102,0.04538988667782036
4850,offload,noMig,3.033057775488975e-05,0.05910563741870038,0.05907878471727475
4850,seq,noMig,0.01572280349037139,0.05921062974681995,0.04485661000578944
4850,dev,noMig,0.04585749434862923,0.0872683715832384,0.04539238294392299
4900,offload,noMig,3.033057775488975e-05,0.05910563741870038,0.05907878471727475
4900,seq,noMig,0.01572280349037139,0.05921062974681995,0.04485661000578944
4900,dev,noMig,0.04612282252042944,0.08722983833855752,0.0450844744986378
4950,offload,noMig,3.033057775488975e-05,0.05910563741870038,0.05907878471727475
4950,seq,noMig,0.01555959677771857,0.05919475140654293,0.04499388663569871
4950,dev,noMig,0.04650251554380411,0.08703817061104013,0.04449370553257701
5000,offload,noMig,4.178133438088045e-05,0.05909313060115418,0.05905613834629413
5000,seq,noMig,0.01560131766537926,0.05920399008682806,0.04496414051122814
5000,dev,noMig,0.04662733608800446,0.08698148710508752,0.04430621960040203
5050,offload,noMig,4.750701369737916e-05,0.05906645606009206,0.05902439156492199
5050,seq,noMig,0.01566220373987735,0.05921986732206889,0.04492318898940986
5050,dev,noMig,0.04662733608800446,0.08698148710508752,0.04430621960040203
5100,offload,noMig,4.750701369737916e-05,0.05906645606009206,0.05902439156492199
5100,seq,noMig,0.01567827623830111,0.05922170779119883,0.04490995425391133
5100,dev,noMig,0.04666774511154696,0.08697906909073545,0.04426296056541872
5150,offload,noMig,2.933462271640971e-05,0.05904133379636218,0.0590153593482861
5150,seq,noMig,0.01567827623830111,0.05922170779119883,0.04490995425391133
5150,dev,noMig,0.04664361713888992,0.08694025200907581,0.04424467706421178
5200,offload,noMig,2.923063267159717e-05,0.05904117492703475,0.05901529255380546
5200,seq,noMig,0.01567827623830111,0.05922170779119883,0.04490995425391133
5200,dev,noMig,0.04663369675463708,0.0868800820039024,0.04418871961147864
5250,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5250,seq,noMig,0.01567827623830111,0.05922170779119883,0.04490995425391133
