generation,block,config,intra_diversity,global_diversity,inter_diversity
5850,seq,full,9.335978413592369e-34,1.04401540319871e-31,4.347200212349517e-33
5850,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
5900,offload,full,9.640355736793905e-05,0.0001262179212296248,2.982011302879295e-05
5900,seq,full,1.304300627391624e-12,2.762676707394849e-12,1.458376080007012e-12
5900,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
5950,offload,full,8.536763908748798e-05,0.0001301593108563211,4.479932009542881e-05
5950,seq,full,9.853994782987457e-06,1.200953102464224e-05,2.15557872352268e-06
5950,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6000,offload,full,8.841361394170173e-05,0.0001315161641415649,4.311017275092692e-05
6000,seq,full,1.49855631927027e-14,1.82636551411063e-14,3.278091948403755e-15
6000,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6050,offload,full,9.203840725433562e-05,0.0001353863931317482,4.335596616530655e-05
6050,seq,full,9.414901898646887e-34,1.054890913216791e-31,4.357031219441569e-33
6050,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6100,offload,full,0.0001093721400075106,0.0001429309891025838,3.356619098262334e-05
6100,seq,full,9.341271434404167e-34,1.053222415280834e-31,4.425937419348918e-33
6100,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6150,offload,full,0.0001167268917907197,0.0001549292555165298,3.821128360351437e-05
6150,seq,full,9.136494055310085e-34,1.047201953105369e-31,4.383959519372047e-33
6150,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6200,offload,full,0.0001020394057959692,0.0001569125840249179,5.488437808883528e-05
6200,seq,full,8.233075782251167e-05,0.0002112850761449888,0.000128975553389016
6200,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6250,offload,full,0.0001077692691853814,0.0001536598174423589,4.5900440810798e-05
6250,seq,full,1.028586246118283e-13,1.221730928661415e-13,1.931446825458355e-14
6250,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6300,offload,full,0.0001028373312471637,0.0001537092925095164,5.088242568378091e-05
6300,seq,full,1.028586246118283e-13,1.221730928661415e-13,1.931446825458355e-14
6300,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6350,offload,full,0.0001056171815367875,0.0001536598174423589,4.80527855252614e-05
6350,seq,full,1.028586246118283e-13,1.221730928661415e-13,1.931446825458355e-14
6350,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6400,offload,full,0.0001063776508147233,0.0001530313646580342,4.666364102068863e-05
6400,seq,full,1.028586246118283e-13,1.221730928661415e-13,1.931446825458355e-14
6400,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6450,offload,full,0.0001055146724362088,0.000150292754230818,4.478753256802078e-05
6450,seq,full,1.028586246118283e-13,1.221730928661415e-13,1.931446825458355e-14
6450,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6500,offload,full,0.0001111575387440912,0.0001579568186788714,4.680968561177518e-05
6500,seq,full,1.028586246118283e-13,1.221730928661415e-13,1.931446825458355e-14
6500,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6550,offload,full,0.0001788253398202347,0.0002324074552234571,5.360128371108362e-05
6550,seq,full,8.715390729426345e-34,1.04682674323355e-31,4.320902315933453e-33
6550,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6600,offload,full,0.000260758763173665,0.0003336741598345893,7.295343680926162e-05
6600,seq,full,1.941925936504241e-05,3.074681236446152e-05,1.132799295512194e-05
6600,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6650,offload,full,0.0002370056067098534,0.0003300503158118104,9.308882696802487e-05
6650,seq,full,9.049596792993612e-34,1.044593566238438e-31,4.366105847750821e-33
6650,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6700,offload,full,0.0002325171517908005,0.0003336741598345893,0.0001012040635530894
6700,seq,full,8.971280657364428e-34,1.047059972310531e-31,4.360412919205834e-33
6700,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6750,offload,full,0.0002588096409693455,0.0003355208266298035,7.675090674495215e-05
6750,seq,full,9.093446310484086e-34,1.046740690116207e-31,4.367721823344784e-33
6750,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6800,offload,full,0.0002587106683015704,0.0003520699327303118,9.340758699929559e-05
6800,seq,full,9.633228543948086e-34,1.043387519464435e-31,4.43429053862959e-33
6800,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6850,offload,full,0.0001043439526528531,0.0001624739800688215,5.814215999585352e-05
6850,seq,full,8.555284165742254e-34,1.042849660036746e-31,4.313349962212471e-33
6850,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6900,offload,full,0.000102724402379743,0.0001624739800688215,5.976185469326738e-05
6900,seq,full,8.53843107502265e-34,1.042983366519429e-31,4.31489070616798e-33
6900,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
6950,offload,full,0.0001582099497506616,0.0002389222470796691,8.073784133676866e-05
6950,seq,full,1.605982805391656e-05,9.40931275713871e-05,7.803580588279822e-05
6950,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7000,offload,full,0.0001330332273337374,0.0002147814016295066,8.176992819424513e-05
7000,seq,full,9.590397690172501e-34,1.046487085964072e-31,4.378948979403645e-33
7000,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7050,offload,full,0.0001318001904040449,0.0002148042124277815,8.302590533343354e-05
7050,seq,full,9.564442473979792e-34,1.046694038270878e-31,4.374057117344901e-33
7050,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7100,offload,full,0.0001899120979857655,0.000249649562263816,5.976015979938028e-05
7100,seq,full,3.093752987963276e-05,5.289751306508866e-05,2.196134200886495e-05
7100,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7150,offload,full,0.0001830145742619285,0.0002441696350328456,6.117745076731771e-05
7150,seq,full,1.494724665647783e-05,9.11312980896019e-05,7.61863288810453e-05
7150,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7200,offload,full,0.0001649610956874118,0.0003429679631775719,0.000178065605210534
7200,seq,full,1.574714917584343e-05,1.919177494312553e-05,3.444734255729445e-06
7200,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7250,offload,full,0.0001973646835834515,0.0003309984228974082,0.0001336865005683336
7250,seq,full,9.292924254167167e-34,1.048935164721171e-31,4.361029414271089e-33
7250,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7300,offload,full,0.0002038507591621741,0.0003278156868743986,0.0001240154807246182
7300,seq,full,9.103484819549101e-34,1.05084276086573e-31,4.356799590630728e-33
7300,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7350,offload,full,0.0001987770212717725,0.0003212388757458237,0.0001225105512160416
7350,seq,full,8.870448523494348e-34,1.050867644101607e-31,4.264120935884779e-33
7350,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7400,offload,full,0.0002288193473290814,0.0003298735517259315,0.0001011004642501292
7400,seq,full,8.960769301141755e-34,1.049999736970619e-31,4.264890104156319e-33
7400,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7450,offload,full,0.0002677750610990694,0.0003531064012231834,8.537705574408653e-05
7450,seq,full,9.380275279710921e-34,1.059396391718138e-31,4.271951909978771e-33
7450,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7500,offload,full,0.0002324521136375727,0.0003772166238557383,0.0001448318304488346
7500,seq,full,3.274572317141027e-06,2.087503110397958e-05,1.760057405434055e-05
7500,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7550,offload,full,0.0002234448847840877,0.0003761495048486476,0.0001527728798612777
7550,seq,full,9.156603907715663e-34,1.055795228273312e-31,4.331861910559955e-33
7550,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7600,offload,full,0.0002430093294253185,0.0003807814079570311,0.0001378390581311613
7600,seq,full,9.157990577275622e-34,1.055795228273312e-31,4.331861910559955e-33
7600,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7650,offload,full,0.0002674053914759447,0.000380485625334947,0.0001131407312306756
7650,seq,full,9.156757982111213e-34,1.055795228273312e-31,4.331861910559955e-33
7650,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7700,offload,full,0.0002706150765973043,0.0003840206404569511,0.0001134669638101636
7700,seq,full,9.257805507688667e-34,1.056024807547671e-31,4.354982699542323e-33
7700,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7750,offload,full,0.0002677961232881486,0.0003775754426300892,0.0001098381366902403
7750,seq,full,9.156757982111213e-34,1.055795228273312e-31,4.331861910559955e-33
7750,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7800,offload,full,0.0002060151927298227,0.000377925284760257,0.0001719809400132872
7800,seq,full,9.266369049935559e-34,1.055819343097933e-31,4.326707640546288e-33
7800,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7850,offload,full,0.0001983047953694154,0.0003807814079570311,0.000182548999487175
7850,seq,full,9.228404235840443e-34,1.055810060675136e-31,4.348639167787998e-33
7850,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7900,offload,full,0.0002070311402574546,0.0003765139484359113,0.0001695530004638214
7900,seq,full,9.156603907715663e-34,1.055795228273312e-31,4.331861910559955e-33
7900,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
7950,offload,full,0.0002435871041097588,0.000368617096251937,0.0001250909219810896
7950,seq,full,9.436918746133844e-34,1.050160826001608e-31,4.274942395819127e-33
7950,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8000,offload,full,0.0002738708864878666,0.0003912862917339466,0.0001174797412184688
8000,seq,full,2.586468140095259e-05,4.655546320793599e-05,2.069185215839481e-05
8000,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8050,offload,full,0.000265920614198429,0.0003722471357433931,0.0001063830899275222
8050,seq,full,9.613517522375939e-34,1.050636071589964e-31,4.261101053281698e-33
8050,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8100,offload,full,0.000255031788101303,0.0003634363336295676,0.000108459856897841
8100,seq,full,8.975881841122985e-34,1.053849455443629e-31,4.137458090583676e-33
8100,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8150,offload,full,0.0002202584387693287,0.0003545075556531671,0.0001343082714569776
8150,seq,full,9.101188861762426e-34,1.05414704103671e-31,4.146548592768642e-33
8150,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8200,offload,full,0.0001574159158203776,0.00031548036225038,0.0001581142179666434
8200,seq,full,6.103082861061991e-05,0.0002102358092103392,0.0001492231931153041
8200,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8250,offload,full,0.000212111008019282,0.0002935218252516081,8.144536307772411e-05
8250,seq,full,9.679311541186207e-34,1.058226750557031e-31,4.249414786855427e-33
8250,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8300,offload,full,0.0001412015971511559,0.0002829191975368413,0.0001417576275294917
8300,seq,full,9.632681147379507e-34,1.058186523691328e-31,4.253189609546426e-33
8300,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8350,offload,full,0.0001938856637603184,0.0002708744897090948,7.701868754256842e-05
8350,seq,full,3.269944553307281e-06,2.084552622999446e-05,1.757569661859601e-05
8350,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8400,offload,full,0.0002035867839253723,0.0002646235628648877,6.106163833502919e-05
8400,seq,full,9.063292650472712e-34,1.052704644641279e-31,4.179551612001223e-33
8400,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8450,offload,full,0.0001583495809606093,0.0002911852229404718,0.0001328777181149606
8450,seq,full,1.112998489543242e-05,1.356465291438777e-05,2.434722215430729e-06
8450,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8500,offload,full,0.0002144815668838048,0.0002706801025153623,5.622264981155356e-05
8500,seq,full,1.038454926000035e-33,1.03043891679485e-31,4.404616255500056e-33
8500,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8550,offload,full,0.0002051546572665253,0.0002749845972370124,6.985859966360096e-05
8550,seq,full,1.040207944016801e-33,1.027991328294934e-31,4.419809435348841e-33
8550,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8600,offload,full,0.000207839950242029,0.0002876261806319779,7.981940494063063e-05
8600,seq,full,1.048214094510732e-33,1.031302108966275e-31,4.403718290663485e-33
8600,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8650,offload,full,0.0001177759669662243,0.000375669476535222,0.0002579542597806114
8650,seq,full,6.470247832349197e-06,1.041996664965337e-05,3.949769929018524e-06
8650,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8700,offload,full,0.0002523087897842384,0.0003834441009270365,0.0001312015050354423
8700,seq,full,4.188884365127325e-05,7.539739192464227e-05,3.351135567140626e-05
8700,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8750,offload,full,0.0002470248011849471,0.000379714312028042,0.0001327550859882651
8750,seq,full,9.626191589325172e-34,1.062362089131236e-31,4.359035653600682e-33
8750,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8800,offload,full,0.0002150832936345351,0.0004008180658579862,0.0001858146874744784
8800,seq,full,8.792610510789286e-05,0.0003352123876809455,0.0002473297687697652
8800,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8850,offload,full,0.0002536488112973487,0.0003896933348380098,0.0001361135601719607
8850,seq,full,9.169046806427438e-34,1.053231029644478e-31,4.257171798844865e-33
8850,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8900,offload,full,0.0001846647817246494,0.0004067523663372837,0.0002221696217342508
8900,seq,full,1.267077192950438e-05,6.757374004107989e-05,5.490435942579824e-05
8900,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
8950,offload,full,0.0002837616314681802,0.0003949526728931822,0.0001112541682850789
8950,seq,full,2.46037154655696e-06,4.428660066883154e-06,1.96829820579455e-06
8950,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9000,offload,full,0.0002415593710726437,0.0003775663979153943,0.0001360727537298977
9000,seq,full,9.568414763338278e-34,1.04797224650816e-31,4.31637066295962e-33
9000,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9050,offload,full,0.0002649432486007435,0.0003654774825256844,0.0001005875241558087
9050,seq,full,9.568414763338278e-34,1.04797224650816e-31,4.31637066295962e-33
9050,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9100,offload,full,0.0002682540323478087,0.0003822882122034362,0.0001140953812472898
9100,seq,full,9.568414763338278e-34,1.04797224650816e-31,4.31637066295962e-33
9100,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9150,offload,full,0.0002287580909619197,0.0003612464610849631,0.0001325490024829859
9150,seq,full,9.568414763338278e-34,1.04797224650816e-31,4.31637066295962e-33
9150,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9200,offload,full,0.0002420865797920937,0.0003459630540677979,0.000103926784130961
9200,seq,full,9.568414763338278e-34,1.04797224650816e-31,4.31637066295962e-33
9200,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9250,offload,full,0.0001992040519641614,0.0003621063476431114,0.0001629672113813164
9250,seq,full,9.568414763338278e-34,1.04797224650816e-31,4.31637066295962e-33
9250,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9300,offload,full,0.0002523118295143521,0.0003585739942825763,0.0001063158046199117
9300,seq,full,9.59115518115663e-34,1.048082793683262e-31,4.310276900244958e-33
9300,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9350,offload,full,0.0001687898843760017,0.0003902266368608746,0.0002215115157009734
9350,seq,full,3.631791936082849e-05,6.537035555724994e-05,2.905454652879836e-05
9350,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9400,offload,full,0.0001835979408792157,0.0003123029721732821,0.0001287523012264212
9400,seq,full,1.000407178111564e-33,1.034457599220269e-31,4.321178716973128e-33
9400,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9450,offload,full,0.0001810315973213414,0.0003098802060131927,0.0001288952696941905
9450,seq,full,2.565677897280035e-06,1.876121577017905e-05,1.619562097761298e-05
9450,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9500,offload,full,0.000182891142501887,0.0003034829945404883,0.0001206359718442148
9500,seq,full,3.525157574562962e-05,0.0001769244387521216,0.0001416828512103579
9500,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9550,offload,full,0.0001484532913086572,0.0002273689327259677,7.893907628420168e-05
9550,seq,full,9.882838061019341e-34,1.050881649007056e-31,4.422942447822119e-33
9550,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9600,offload,full,0.0001556861224702549,0.0002117423673167638,5.607370279274045e-05
9600,seq,full,1.03082834992005e-33,1.039321471562676e-31,4.455712258673326e-33
9600,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9650,offload,full,0.0001297743391677863,0.0001821713940621923,5.241065677205264e-05
9650,seq,full,8.657046324220613e-34,1.052737180830123e-31,4.272439147685209e-33
9650,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9700,offload,full,0.0001293035994037792,0.0001820417256046606,5.275176694585809e-05
9700,seq,full,8.636004636798521e-34,1.052714591778361e-31,4.271976924498556e-33
9700,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9750,offload,full,0.0001470929104066832,0.0002069728908790814,5.989759967338577e-05
9750,seq,full,8.742000001549172e-34,1.051865203592263e-31,4.27105007071282e-33
9750,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9800,offload,full,0.0001246241147976467,0.0001835949288953797,5.898551478325462e-05
9800,seq,full,8.636004636798521e-34,1.052714591778361e-31,4.271976924498556e-33
9800,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9850,offload,full,0.000138806361842503,0.0002164043275791443,7.761951156910108e-05
9850,seq,full,9.003394138164153e-06,2.422818778069442e-05,1.522506779378138e-05
9850,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9900,offload,full,0.0001538956097067976,0.0002156368001164839,6.17601976066722e-05
9900,seq,full,9.610178662474732e-34,1.051390477596578e-31,4.429132958423832e-33
9900,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
9950,offload,full,0.0001565110978361033,0.0002120363387300076,5.554262512513495e-05
9950,seq,full,9.681994182908907e-34,1.051591226903818e-31,4.442315948893162e-33
9950,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
10000,offload,full,0.0001596554407543629,0.0002146280807414608,5.499019707107508e-05
10000,seq,full,9.610178662474732e-34,1.051390477596578e-31,4.429132958423832e-33
10000,dev,full,5.327184856698495e-34,6.668300791983673e-32,2.379673412988147e-33
