gen,GA,DE,GDE,CCHIHH (non-stable),CCHIHH (stable)
339,55.79991935483871,55.741864516129034,55.72255333333333,55.656587096774196,55.59481612903226
340,55.79991935483871,55.741864516129034,55.72233666666666,55.656558064516126,55.594648387096775
341,55.79991935483871,55.741864516129034,55.722213333333336,55.65654838709678,55.59430967741935
342,55.79991935483871,55.741664516129035,55.72209,55.65651935483871,55.593735483870965
343,55.79991935483871,55.741664516129035,55.72209,55.656490322580645,55.593574193548385
344,55.7999,55.741664516129035,55.72186333333333,55.65632258064516,55.59339677419355
345,55.7999,55.74165483870968,55.72176,55.656274193548384,55.593051612903224
346,55.7999,55.74145806451613,55.72154,55.65616451612903,55.5925129032258
347,55.7999,55.74145806451613,55.72154,55.655993548387094,55.59203225806451
348,55.7999,55.74099032258064,55.72112,55.655393548387096,55.5916
349,55.7999,55.74099032258064,55.72112,55.65536451612903,55.59137096774194
350,55.7999,55.74099032258064,55.72112,55.6552935483871,55.59108387096774
351,55.7999,55.74099032258064,55.72098666666667,55.655125806451615,55.59088064516129
352,55.7999,55.74099032258064,55.720863333333334,55.6551064516129,55.59060967741935
353,55.7999,55.740870967741934,55.72049,55.654870967741935,55.590190322580646
354,55.7999,55.740870967741934,55.72049,55.65485161290323,55.59007741935484
355,55.7999,55.740870967741934,55.72049,55.65476129032258,55.58992580645161
356,55.7999,55.740712903225806,55.72048,55.654612903225804,55.58957741935484
357,55.7999,55.74047419354839,55.72048,55.65427419354839,55.58912258064516
358,55.7999,55.74047419354839,55.72048,55.65385806451613,55.58839032258064
359,55.7999,55.74046451612903,55.72048,55.65385806451613,55.588193548387096
360,55.7999,55.74046451612903,55.72048,55.65385806451613,55.58784838709678
361,55.7999,55.74046451612903,55.72048,55.65385806451613,55.58761935483871
362,55.7999,55.74038709677419,55.72023333333333,55.65385806451613,55.587374193548385
363,55.7999,55.74027741935484,55.72022333333334,55.65372903225806,55.58706451612903
364,55.799770967741935,55.74025806451613,55.72022333333334,55.65372903225806,55.58665806451613
365,55.799770967741935,55.74008064516129,55.72009,55.65361935483871,55.58651935483871
366,55.799770967741935,55.73989032258064,55.7198,55.65361935483871,55.586170967741936
367,55.79964193548387,55.73989032258064,55.71966666666667,55.65351935483871,55.585754838709676
368,55.7995129032258,55.73989032258064,55.71966666666667,55.6535,55.58541935483871
369,55.7995129032258,55.73971290322581,55.719543333333334,55.65339032258065,55.58521935483871
370,55.7995129032258,55.73971290322581,55.719543333333334,55.65339032258065,55.5847935483871
371,55.799396774193546,55.73971290322581,55.719543333333334,55.65316129032258,55.584416129032256
372,55.799396774193546,55.73971290322581,55.71932,55.65313225806452,55.584148387096775
373,55.79914838709677,55.73958387096774,55.719053333333335,55.65286129032258,55.58401935483871
374,55.79914838709677,55.73958387096774,55.719053333333335,55.652593548387095,55.58396129032258
375,55.79914838709677,55.739574193548385,55.71893,55.652525806451614,55.58386129032258
376,55.79914838709677,55.739574193548385,55.71893,55.65246774193548,55.58333870967742
377,55.79901935483871,55.739574193548385,55.71881666666667,55.652287096774195,55.5828064516129
378,55.79901935483871,55.73954516129032,55.71870333333333,55.65214838709677,55.582406451612904
379,55.798912903225805,55.73954516129032,55.71870333333333,55.651967741935486,55.58202258064516
380,55.798912903225805,55.73954516129032,55.71819,55.6517,55.58168064516129
381,55.798912903225805,55.73943548387097,55.71819,55.651612903225804,55.58143225806452
382,55.798912903225805,55.739306451612904,55.71794333333333,55.6513935483871,55.581293548387094
383,55.798912903225805,55.73907741935484,55.71794333333333,55.65126451612903,55.58107419354839
384,55.798912903225805,55.73907741935484,55.71783,55.65106451612903,55.5809935483871
385,55.798912903225805,55.73875161290323,55.717706666666665,55.651025806451614,55.58084516129032
386,55.798912903225805,55.73863225806452,55.717706666666665,55.6510064516129,55.5804064516129
387,55.798912903225805,55.73863225806452,55.717573333333334,55.65079677419355,55.57995161290322
388,55.798912903225805,55.73863225806452,55.717573333333334,55.65056774193548,55.579593548387095
389,55.798912903225805,55.73863225806452,55.71745,55.65022903225807,55.57908387096774
390,55.798912903225805,55.7385129032258,55.717193333333334,55.650129032258064,55.57906451612903
391,55.798912903225805,55.73836451612903,55.717193333333334,55.64973225806452,55.57884838709678
392,55.798912903225805,55.738274193548385,55.71705,55.64962258064516,55.578509677419355
393,55.798912903225805,55.738154838709676,55.71689333333333,55.64962258064516,55.578041935483874
394,55.798912903225805,55.73802580645161,55.71689333333333,55.649512903225805,55.57768709677419
395,55.798912903225805,55.73802580645161,55.71689333333333,55.6494935483871,55.57768709677419
396,55.798912903225805,55.73752903225807,55.71689333333333,55.64936451612903,55.57748064516129
397,55.798912903225805,55.7374,55.71679,55.64926774193548,55.57718064516129
398,55.798912903225805,55.737,55.71679,55.64906774193548,55.57686129032258
399,55.798912903225805,55.73689032258064,55.716676666666665,55.64906774193548,55.57611612903226
400,55.798912903225805,55.73689032258064,55.71655333333333,55.648909677419354,55.575658064516126
401,55.798912903225805,55.73689032258064,55.71632666666667,55.648829032258064,55.575590322580645
402,55.798912903225805,55.73683225806452,55.71618333333333,55.64880967741935,55.575135483870966
403,55.798912903225805,55.736803225806455,55.71618333333333,55.6487,55.574990322580646
404,55.798912903225805,55.73676129032258,55.71618333333333,55.6484,55.57438387096774
405,55.798912903225805,55.73676129032258,55.71618333333333,55.64828064516129,55.57417741935484
406,55.798912903225805,55.73676129032258,55.71596666666667,55.64828064516129,55.573916129032256
407,55.798912903225805,55.73676129032258,55.71596666666667,55.64814193548387,55.57328064516129
408,55.798912903225805,55.736641935483874,55.71596666666667,55.64811290322581,55.57314193548387
409,55.798912903225805,55.736332258064515,55.715853333333335,55.647970967741934,55.572977419354835
410,55.798912903225805,55.736332258064515,55.715853333333335,55.647970967741934,55.57259677419355
411,55.798912903225805,55.73600322580645,55.7161,55.64796129032258,55.57217741935484
412,55.798912903225805,55.7358935483871,55.7161,55.647812903225805,55.57163225806452
413,55.798912903225805,55.73584516129032,55.7161,55.64764516129032,55.571412903225806
414,55.798912903225805,55.735529032258064,55.7161,55.64741612903226,55.5712935483871
415,55.798912903225805,55.735529032258064,55.7161,55.64732580645161,55.57103870967742
416,55.798912903225805,55.735529032258064,55.715975862068966,55.647277419354836,55.57081290322581
417,55.798912903225805,55.73524193548387,55.715975862068966,55.64711935483871,55.57038387096774
418,55.798912903225805,55.73524193548387,55.715975862068966,55.64711935483871,55.570287096774194
419,55.798912903225805,55.73462580645161,55.71595517241379,55.64700322580645,55.57002258064516
420,55.798912903225805,55.7345064516129,55.715848275862065,55.64697419354839,55.56975483870968
421,55.798912903225805,55.73438709677419,55.715696551724136,55.646635483870966,55.56946451612903
422,55.798912903225805,55.73438709677419,55.71546551724138,55.646635483870966,55.569245161290326
423,55.798912903225805,55.73416129032258,55.71533793103448,55.64658709677419,55.56909677419355
424,55.798912903225805,55.73416129032258,55.7152,55.64609032258065,55.56848064516129
425,55.798780645161294,55.73414193548387,55.715093103448275,55.64602903225806,55.56820322580645
426,55.798780645161294,55.73414193548387,55.715093103448275,55.64602903225806,55.56813548387097
427,55.798780645161294,55.73414193548387,55.715093103448275,55.64601935483871,55.56757741935484
428,55.79864193548387,55.7339935483871,55.71480689655172,55.64597096774194,55.56757741935484
429,55.79864193548387,55.7339935483871,55.71480689655172,55.64574193548387,55.56753870967742
430,55.79864193548387,55.733764516129035,55.7147,55.64554193548387,55.567180645161294
431,55.79864193548387,55.733612903225804,55.7145724137931,55.6454,55.56680322580645
432,55.79864193548387,55.733612903225804,55.71434827586207,55.64531935483871,55.56646451612903
433,55.79864193548387,55.733561290322584,55.71434827586207,55.64518064516129,55.56615806451613
434,55.79864193548387,55.733561290322584,55.71434827586207,55.64509032258064,55.56575161290323
435,55.79864193548387,55.733561290322584,55.71434827586207,55.64508064516129,55.56563225806452
436,55.79864193548387,55.733561290322584,55.71434827586207,55.644851612903224,55.5651935483871
437,55.79864193548387,55.73312580645161,55.71434827586207,55.64472258064516,55.564983870967744
438,55.79864193548387,55.7326935483871,55.71424482758621,55.64471290322581,55.56472580645161
439,55.79864193548387,55.73227741935484,55.714010344827585,55.64458387096774,55.5643870967742
440,55.79864193548387,55.7321870967742,55.71386206896552,55.64447419354839,55.56400967741936
441,55.79864193548387,55.731687096774195,55.713744827586204,55.64436451612903,55.56377096774194
442,55.79864193548387,55.731687096774195,55.713744827586204,55.64420322580645,55.563351612903226
443,55.79864193548387,55.731687096774195,55.71359655172414,55.64413548387097,55.563054838709675
444,55.79864193548387,55.73153870967742,55.71359655172414,55.64413548387097,55.56275806451613
445,55.79864193548387,55.73150967741935,55.71345862068966,55.643996774193546,55.562238709677416
446,55.79864193548387,55.73150967741935,55.71345862068966,55.64395806451613,55.56222903225807
447,55.79864193548387,55.73150967741935,55.71334137931034,55.64357419354839,55.561890322580645
448,55.79864193548387,55.7312,55.71334137931034,55.64345483870968,55.56137419354839
449,55.79852258064516,55.73104193548387,55.71334137931034,55.64333548387097,55.56117419354839
450,55.79852258064516,55.73094193548387,55.71334137931034,55.64331612903226,55.5607
451,55.79852258064516,55.73094193548387,55.71296896551724,55.643167741935486,55.56015483870968
452,55.79852258064516,55.7307935483871,55.712851724137934,55.64295806451613,55.56005806451613
453,55.79852258064516,55.730654838709675,55.712851724137934,55.64295806451613,55.55978387096774
454,55.79852258064516,55.730387096774194,55.712851724137934,55.64295806451613,55.55955161290323
455,55.79852258064516,55.73023548387097,55.71273793103448,55.64276129032258,55.559438709677416
456,55.79852258064516,55.73017741935484,55.71273793103448,55.64253225806451,55.558609677419355
457,55.79852258064516,55.73004838709677,55.71273793103448,55.64227419354839,55.55820322580645
458,55.79852258064516,55.72982903225807,55.71273793103448,55.64201612903226,55.557874193548386
459,55.79852258064516,55.72962258064516,55.71273793103448,55.6420064516129,55.557377419354836
460,55.79852258064516,55.72962258064516,55.71258620689655,55.64184838709677,55.557377419354836
461,55.79852258064516,55.72956451612903,55.71258620689655,55.641829032258066,55.55723870967742
462,55.79852258064516,55.729393548387094,55.71243793103448,55.64147096774194,55.55708064516129
463,55.79852258064516,55.72924193548387,55.71243793103448,55.64104193548387,55.55654516129032
464,55.79852258064516,55.72885483870968,55.71233103448276,55.64072258064516,55.556387096774195
465,55.79852258064516,55.72885483870968,55.71233103448276,55.64072258064516,55.556348387096776
466,55.79852258064516,55.72838709677419,55.71233103448276,55.64033548387097,55.555877419354836
467,55.79852258064516,55.72838709677419,55.71221379310345,55.64019677419355,55.55553548387097
468,55.79852258064516,55.728245161290324,55.71208620689655,55.64018709677419,55.55544193548387
469,55.79852258064516,55.728245161290324,55.71195862068966,55.64017741935484,55.55498709677419
470,55.79852258064516,55.72821290322581,55.71195862068966,55.6401064516129,55.55486129032258
471,55.79852258064516,55.72821290322581,55.71195862068966,55.63991935483871,55.55486129032258
472,55.79852258064516,55.72809354838709,55.7116724137931,55.6397,55.554632258064515
473,55.79852258064516,55.72806129032258,55.7116724137931,55.639687096774196,55.55455483870968
474,55.79852258064516,55.728003225806454,55.7116724137931,55.639687096774196,55.55437096774194
475,55.79852258064516,55.727812903225804,55.7116724137931,55.639687096774196,55.55395483870968
476,55.79852258064516,55.727812903225804,55.7116724137931,55.63941935483871,55.553509677419356
477,55.79852258064516,55.727654838709675,55.7116724137931,55.639293548387094,55.553467741935485
478,55.79852258064516,55.72754516129032,55.7116724137931,55.6389935483871,55.55330967741936
479,55.79852258064516,55.7274064516129,55.711524137931036,55.63892903225806,55.55296129032258
480,55.79852258064516,55.72739677419355,55.711524137931036,55.63878064516129,55.552583870967744
481,55.79852258064516,55.72720967741935,55.711524137931036,55.638770967741934,55.55227741935484
482,55.79852258064516,55.727170967741934,55.711524137931036,55.638493548387096,55.55218709677419
483,55.79852258064516,55.727029032258066,55.711524137931036,55.63828387096774,55.55155806451613
484,55.79852258064516,55.72678064516129,55.71138620689655,55.63816774193548,55.55143870967742
485,55.79852258064516,55.726770967741935,55.71138620689655,55.63791935483871,55.55118387096774
486,55.79852258064516,55.7265935483871,55.71126896551724,55.63791935483871,55.550974193548385
487,55.79852258064516,55.726396774193546,55.71126896551724,55.63771935483871,55.55036129032258
488,55.79852258064516,55.726396774193546,55.71126896551724,55.637609677419356,55.54981935483871
489,55.79852258064516,55.726396774193546,55.711162068965514,55.63725161290323,55.54943225806451
490,55.79852258064516,55.72633870967742,55.711162068965514,55.63725161290323,55.54906774193548
491,55.79852258064516,55.72582580645162,55.711162068965514,55.63713225806452,55.54889677419355
492,55.79852258064516,55.72564516129032,55.711162068965514,55.63690322580645,55.548687096774195
493,55.79852258064516,55.72564516129032,55.71103448275862,55.636445161290325,55.54852903225807
494,55.79852258064516,55.72563548387097,55.7109275862069,55.63614193548387,55.54813225806451
495,55.79852258064516,55.7255064516129,55.7109275862069,55.63603225806452,55.54793870967742
496,55.79852258064516,55.725258064516126,55.71078965517241,55.635932258064514,55.54792903225807
497,55.79852258064516,55.725125806451615,55.71068275862069,55.63574193548387,55.547709677419356
498,55.79852258064516,55.7251064516129,55.71068275862069,55.63574193548387,55.54744838709677
499,55.79852258064516,55.724670967741936,55.7104275862069,55.635612903225805,55.54705483870968
500,55.79852258064516,55.724403225806455,55.7104275862069,55.63512580645161,55.546835483870964
